"","DEPT","SP","GR","CALI","SFL_A","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"3625",1837,-21.22593,76.5892,8.7601,NA,NA,NA,9.3957,8.9218,2.5029,37.5074,106.5631,"SB20",1837,0.521380275468595,0.233080111599578,0.349854762189222,0.325871104045818,0.266385533828398,0.0949032258064516,26.5218217830362
"3626",1837.5,-21.26598,76.097,8.7785,NA,NA,NA,9.3887,8.9151,2.5064,37.6591,105.7378,"SB20",1837.5,0.516812641636553,0.229399039032552,0.345563464798742,0.321824758910002,0.262825105123812,0.0926451612903224,26.6290855638709
"3627",1838,-21.35234,75.4041,8.7897,NA,NA,NA,9.3817,8.9084,2.5174,37.2751,106.0918,"SB20",1838,0.510382504533298,0.224289507897045,0.339568210379097,0.316174074271008,0.257868573904204,0.0855483870967742,26.3575453953563
"3628",1838.5,-21.4387,74.5962,8.7811,NA,NA,NA,9.3747,8.9018,2.5105,36.5567,106.6978,"SB20",1838.5,0.502885163263677,0.218437383131346,0.332645078687112,0.309652099652711,0.252170133637607,0.09,25.8495688057847
"3629",1839,-21.52505,73.9073,8.7334,NA,NA,NA,9.3677,8.8951,2.515,35.9816,107.0472,"SB20",1839,0.496492146305339,0.213535367286368,0.326798265449785,0.304146661060109,0.247378306247122,0.0870967741935483,25.4429078959941
"3630",1839.5,-21.61141,73.5834,8.6952,NA,NA,NA,9.3607,8.8885,2.5351,36.0513,107.22,"SB20",1839.5,0.493486342570681,0.211258218384186,0.324067128042028,0.301575761759952,0.245146371799399,0.0741290322580645,25.4921725908505
"3631",1840,-21.69777,73.69,8.7613,NA,NA,NA,9.3537,8.8818,2.5465,36.3148,107.0774,"SB20",1840,0.494475594432721,0.212005722690511,0.324964727299465,0.302420644720094,0.24587945936218,0.0667741935483871,25.6784847472833
"3632",1840.5,-21.78412,74.1524,8.8476,NA,NA,NA,9.3807,8.8302,2.5355,36.559,106.8819,"SB20",1840.5,0.498766683185131,0.215270225490833,0.328872535613902,0.306099559048309,0.249076151786385,0.0738709677419355,25.8511695859189
"3633",1841,-21.87048,74.6674,8.778,NA,NA,NA,9.5369,8.7645,2.5291,36.41,106.4022,"SB20",1841,0.503545901843201,0.218948619783565,0.333252325181446,0.310224024471413,0.252668890004386,0.0779999999999999,25.7458169806281
"3634",1841.5,-21.95674,75.3877,8.6893,NA,NA,NA,9.6496,8.6994,2.5242,36.0686,105.6364,"SB20",1841.5,0.510230311939138,0.224169590088682,0.339426957278752,0.316040971681713,0.257752039739048,0.0811612903225806,25.5044162167559
"3635",1842,-22.04309,76.0177,8.6438,NA,NA,NA,9.7351,8.6486,2.5184,36.6401,105.1474,"SB20",1842,0.516076734763573,0.228809992007036,0.344874617501192,0.321175364606953,0.262254564455067,0.0849032258064514,25.9085327312041
"3636",1842.5,-22.12945,76.2518,8.6356,NA,NA,NA,9.8213,8.6526,2.5164,37.4948,104.7358,"SB20",1842.5,0.518249191244843,0.230552114601266,0.346910176877859,0.323094444767076,0.263941311085841,0.0861935483870968,26.512897393229
"3637",1843,-22.18401,76.3792,8.6203,NA,NA,NA,9.9083,8.743,2.5153,38.1893,104.6156,"SB20",1843,0.51943146786045,0.231504284836933,0.348020531102292,0.324141397093543,0.26486239912629,0.0869032258064517,27.0039829160501
"3638",1843.5,-22.23176,76.4414,8.6351,NA,NA,NA,9.9564,8.867,2.5095,38.1599,105.0778,"SB20",1843.5,0.520008686113911,0.231970209075213,0.348563296471027,0.324653205258176,0.265312905709261,0.0906451612903225,26.9832001859978
"3639",1844,-22.27962,76.4606,8.6491,NA,NA,NA,9.9792,8.9928,2.5054,37.7211,105.9486,"SB20",1844,0.520186862809512,0.232114170718576,0.348730925936316,0.324811278468631,0.265452076046405,0.0932903225806452,26.6729271762052
"3640",1844.5,-22.32738,76.4456,8.6313,NA,NA,NA,9.9728,9.1203,2.5021,35.7372,106.7003,"SB20",1844.5,0.520047662266073,0.232001695063688,0.348599961878584,0.324687780248031,0.265343344896063,0.0954193548387096,25.2701065361157
"3641",1845,-22.37523,76.7607,8.6483,NA,NA,NA,9.9665,9.2113,2.4938,34.89,106.9854,"SB20",1845,0.522971801681914,0.234372892068898,0.351356397879995,0.327287367184634,0.267633934507821,0.100774193548387,24.671058504228
"3642",1845.5,-22.42299,76.6024,8.707,NA,NA,NA,9.9256,9.2731,2.4789,34.6501,107.0551,"SB20",1845.5,0.521502771946822,0.233179426904147,0.34997022232909,0.3259799935495,0.26648147638824,0.110387096774194,24.5014450116838
"3643",1846,-22.47085,76.3209,8.692,NA,NA,NA,9.8776,9.3354,2.4929,35.3938,107.0606,"SB20",1846,0.518890441748285,0.231068200274552,0.347512191817945,0.323662072376601,0.264440621021428,0.101354838709677,25.0272986081532
"3644",1846.5,-22.5186,76.0919,8.6906,NA,NA,NA,9.8299,9.3314,2.506,36.6349,107.0055,"SB20",1846.5,0.516765313451784,0.229361122347156,0.345519141996336,0.32178297355584,0.262788386395297,0.0929032258064517,25.9048695134657
"3645",1847,-22.56646,76.1661,8.6809,NA,NA,NA,9.7824,9.2863,2.5104,37.7091,107.0026,"SB20",1847,0.517453892139995,0.229913226821073,0.346164282030743,0.322391194673474,0.263322956551634,0.0900645161290321,26.6644363753208
"3646",1847.5,-22.61432,76.5966,8.664,NA,NA,NA,9.7351,9.2414,2.5151,38.3389,107.0668,"SB20",1847.5,0.521448947736692,0.233135784518397,0.349919487428516,0.325932145753737,0.266439316850472,0.0870322580645162,27.109766024663
"3647",1848,-22.66208,77.072,8.6416,NA,NA,NA,9.6881,9.1967,2.524,38.4577,107.2807,"SB20",1848,0.525860676960083,0.236733020467909,0.354090586779002,0.329866575590914,0.269910404252583,0.0812903225806451,27.1937612092052
"3648",1848.5,-22.70993,77.4068,8.7045,NA,NA,NA,9.6665,9.18,2.5306,38.4739,107.711,"SB20",1848.5,0.52896763308964,0.239290906712359,0.357043426096477,0.33265272998479,0.272373842064973,0.077032258064516,27.2052101184569
"3649",1849,-22.75769,77.5685,8.6905,NA,NA,NA,9.6833,9.1956,2.5207,38.1995,107.9179,"SB20",1849,0.530468214947911,0.240533619820446,0.35847413452366,0.334002938508687,0.273569274946159,0.0834193548387095,27.0111898945489
"3650",1849.5,-22.79934,77.6234,8.7128,NA,NA,NA,9.7002,9.2111,2.5175,37.5371,108.13,"SB20",1849.5,0.530977688936898,0.240956631518733,0.35896056242461,0.334462036653841,0.27397598738174,0.0854838709677418,26.542806783592
"3651",1850,-22.8137,77.163,8.6991,NA,NA,NA,9.7171,9.2267,2.5153,36.9142,108.6246,"SB20",1850,0.526705160256946,0.237426248509309,0.354891922264174,0.330622605050389,0.270578420202039,0.0869032258064517,26.1023534744537
"3652",1850.5,-22.82806,76.6374,8.6833,NA,NA,NA,9.7139,9.2239,2.5161,36.7747,109.3836,"SB20",1850.5,0.521827573214846,0.233442914033098,0.350276461574233,0.326268810381041,0.266735985867991,0.0863870967741936,26.003711492982
"3653",1851,-22.84252,76.0839,8.6605,NA,NA,NA,9.7103,9.2205,2.517,36.5972,110.3435,"SB20",1851,0.51669107316195,0.229301654464708,0.345449621890107,0.321717433728474,0.262730795510742,0.0858064516129032,25.8781994213966
"3654",1851.5,-22.85687,75.4654,8.6377,NA,NA,NA,9.7068,9.2172,2.5155,36.665,111.2546,"SB20",1851.5,0.510951370754151,0.22473815194094,0.340096450867876,0.316671847438706,0.258304473433097,0.0867741935483872,25.9261427401057
"3655",1852,-22.87123,75.2759,8.6232,NA,NA,NA,9.7033,9.2138,2.5157,36.8829,111.5142,"SB20",1852,0.509192803888706,0.223353347571939,0.338464818220216,0.315134388099781,0.256958571701527,0.0866451612903226,26.0802206642695
"3656",1852.5,-22.88559,75.3237,8.6469,NA,NA,NA,9.6998,9.2105,2.5154,37.2793,110.238,"SB20",1852.5,0.509636389620465,0.223702065633983,0.338876010658452,0.31552182938626,0.25729761487559,0.0868387096774193,26.3605173455634
"3657",1853,-22.90004,75.6365,8.8072,NA,NA,NA,9.7956,9.2889,2.5086,36.56,108.3344,"SB20",1853,0.512539184952978,0.225993871822117,0.341573076908591,0.318063415002856,0.259523809523809,0.0912258064516129,25.8519043993645
"3658",1853.5,-22.9144,76.204,8.6614,NA,NA,NA,9.913,9.3964,2.5024,36.5782,105.3306,"SB20",1853.5,0.517805605513084,0.230195608082382,0.346494045425,0.322702099333296,0.263596294389146,0.0952258064516127,25.8647809114461
"3659",1854,-22.92876,76.9151,8.6786,NA,NA,NA,10.0344,9.5116,2.5023,37.7632,103.5435,"SB20",1854,0.524404639275712,0.235541293772927,0.352711144765209,0.32856524788085,0.268761343271656,0.0952903225806451,26.702699811869
"3660",1854.5,-22.94311,77.4583,8.7084,NA,NA,NA,10.1574,9.6208,2.5053,39.0339,103.6072,"SB20",1854.5,0.529445554955447,0.239686180779711,0.357498770939835,0.333082435770067,0.272754175543002,0.0933548387096773,27.6012143241553
"3661",1855,-22.95757,77.9428,8.6895,NA,NA,NA,10.3008,9.5768,2.5002,40.8577,104.1966,"SB20",1855,0.533941732508524,0.24342864241649,0.361797351034113,0.33713984548162,0.276350687363293,0.0966451612903226,28.8908375577552
"3662",1855.5,-23.08312,78.0001,8.6706,NA,NA,NA,10.4553,9.533,2.4743,41.1009,104.9271,"SB20",1855.5,0.53447347858446,0.243874109792284,0.36230750201551,0.337621480398497,0.276778248307918,0.113354838709677,29.0628356335842
"3663",1856,-22.97038,77.5427,8.6217,NA,NA,NA,10.6151,9.4893,2.4671,41.5984,105.3575,"SB20",1856,0.530228790013196,0.240335018263259,0.358245658626656,0.333787306374784,0.273378289926967,0.118,29.4146290692234
"3664",1856.5,-22.89404,76.888,8.611,NA,NA,NA,10.7158,9.5943,2.4912,40.77,105.6969,"SB20",1856.5,0.524153150293899,0.235335907298877,0.352473167369129,0.328340762206034,0.26856322303636,0.102451612903226,28.828834491989
"3665",1857,-22.85239,76.3511,8.618,NA,NA,NA,10.6167,9.5708,2.5104,39.3316,105.9407,"SB20",1857,0.519170698842408,0.231294021027802,0.34777546920231,0.323910320115686,0.264659048332709,0.0900645161290321,27.8117139904849
"3666",1857.5,-22.98055,76.0636,8.6685,NA,NA,NA,10.4026,9.5473,2.5241,36.9546,105.9227,"SB20",1857.5,0.516502688426496,0.2291508055217,0.345273246729994,0.321551158348229,0.262584697664368,0.081225806451613,26.130911377061
"3667",1858,-22.89791,75.8224,8.6709,NA,NA,NA,10.1928,9.5239,2.5253,35.6667,105.347,"SB20",1858,0.514264343687998,0.22736401899041,0.343181118299745,0.319579012167681,0.260853069682012,0.0804516129032257,25.2202295920558
"3668",1858.5,-23.11587,75.7762,8.6853,NA,NA,NA,10.0002,9.4836,2.5197,34.8339,104.545,"SB20",1858.5,0.513835606014206,0.227022942759664,0.342781127526266,0.319201998273417,0.260522286724138,0.0840645161290323,24.6313586313552
"3669",1859,-23.11022,75.9386,8.6998,NA,NA,NA,9.9276,9.4267,2.5183,34.502,104.0683,"SB20",1859,0.515342683897838,0.228223537084997,0.34418820726138,0.320528303771331,0.261686312319224,0.0849677419354838,24.3966721451633
"3670",1859.5,-23.22158,75.9625,8.7176,NA,NA,NA,9.9179,9.4174,2.5101,34.3419,104.854,"SB20",1859.5,0.515564476763717,0.228400617575179,0.344395531915279,0.320723739481408,0.261857919891404,0.090258064516129,24.2834742379278
"3671",1860,-22.99043,76.0679,8.7374,NA,NA,NA,9.9083,9.4082,2.5065,34.328,106.6933,"SB20",1860,0.516542592582281,0.229182752662471,0.345310603140605,0.321586375418038,0.262615639826526,0.0925806451612903,24.2736498612782
"3672",1860.5,-23.17369,76.1927,8.7572,NA,NA,NA,9.8987,9.399,2.5126,34.2977,108.0118,"SB20",1860.5,0.517700741103693,0.230111388600484,0.346395708645043,0.322609385426372,0.263514777403666,0.0886451612903226,24.2522172517754
"3673",1861,-23.42605,76.4728,8.7623,NA,NA,NA,9.884,9.3841,2.5054,34.4389,109.118,"SB20",1861,0.520300079251509,0.232205680532817,0.348837462008028,0.324911742258425,0.265540533500299,0.0932903225806452,24.3520690732255
"3674",1861.5,-23.52,77.0095,8.7058,NA,NA,NA,9.8559,9.3574,2.5004,34.6912,110.7827,"SB20",1861.5,0.525280674695754,0.236257771263878,0.353540762170239,0.32934786754001,0.269452272597445,0.096516129032258,24.5304777043086
"3675",1862,-23.54286,77.3611,8.7005,NA,NA,NA,9.8509,9.3538,2.4972,35.42,111.7556,"SB20",1862,0.528543535433962,0.238940554432246,0.356639615364316,0.332271671148316,0.272036655636477,0.0985806451612904,25.0458191934662
"3676",1862.5,-23.58212,77.4353,8.668,NA,NA,NA,9.8573,9.3598,2.4966,35.9942,111.3713,"SB20",1862.5,0.529232114122174,0.239509590742213,0.357295375767748,0.332890490995424,0.272584271596299,0.0989677419354839,25.4518391108967
"3677",1863,-23.59077,77.5776,8.6182,NA,NA,NA,9.8638,9.3659,2.5135,36.1159,111.1815,"SB20",1863,0.530552663277597,0.240603698304177,0.358554739076165,0.334079012936542,0.273636660383915,0.0880645161290322,25.5378737189395
"3678",1863.5,-23.58333,77.8137,8.7194,NA,NA,NA,9.8702,9.372,2.5257,36.2315,111.3186,"SB20",1863.5,0.532743679831326,0.242427203817475,0.360649330475226,0.336056078925559,0.275389092179012,0.0801935483870967,25.6196020973707
"3679",1864,-23.57589,78.4103,8.6908,NA,NA,NA,9.8766,9.3781,2.5042,35.9047,111.4736,"SB20",1864,0.538280149445703,0.247080930777551,0.365970580705579,0.341080476448761,0.279852884982805,0.0940645161290322,25.3885439738398
"3680",1864.5,-23.56845,78.8741,8.6293,NA,NA,NA,9.883,9.3841,2.5099,35.7613,110.3615,"SB20",1864.5,0.542584230248835,0.250744692386327,0.370135657913912,0.345014970290479,0.283358728460183,0.0903870967741935,25.2871385047544
"3681",1865,-23.561,79.2668,8.65,NA,NA,NA,9.8895,9.3902,2.5174,36.4136,109.1552,"SB20",1865,0.546228500476066,0.253878578576537,0.37368171500189,0.348365979785513,0.286351867689856,0.0855483870967742,25.7483745456537
"3682",1865.5,-23.55356,79.0337,8.6417,NA,NA,NA,9.8959,9.3963,2.5102,37.0594,107.7639,"SB20",1865.5,0.544065324031025,0.252014825392552,0.371574675635095,0.346374693815316,0.284572438738838,0.0901935483870966,26.2050306547824
"3683",1866,-23.54612,78.1552,8.6333,NA,NA,NA,9.8751,9.3752,2.4955,37.9779,107.0731,"SB20",1866,0.535912812203619,0.245082955847085,0.363690270009395,0.338927070054311,0.277937939113452,0.0996774193548388,26.854523119932
"3684",1866.5,-23.53867,77.6178,8.6264,NA,NA,NA,9.8591,9.3584,2.4868,37.8878,108.5612,"SB20",1866.5,0.530925720734014,0.240913457466032,0.35891092927057,0.334415191196296,0.273934481645802,0.105290322580645,26.7908237545249
"3685",1867,-23.53123,76.9325,8.6213,NA,NA,NA,9.9109,9.4075,2.5027,37.3594,110.0618,"SB20",1867,0.524566111906101,0.235673235380995,0.352863985803097,0.328709426280785,0.268888603476325,0.0950322580645161,26.4171705476767
"3686",1867.5,-23.52389,76.9314,8.6163,NA,NA,NA,10.0572,9.4672,2.5101,37.4354,111.5616,"SB20",1867.5,0.524555903866249,0.235664892626826,0.352854322425514,0.328700310542471,0.268880557043385,0.090258064516129,26.470902134969
"3687",1868,-23.51644,77.0317,8.61,NA,NA,NA,10.3311,9.7342,2.5171,38.1596,112.2927,"SB20",1868,0.525486691500044,0.236426498831484,0.353736009246806,0.329532062047318,0.269614938511672,0.0857419354838709,26.9829800414956
"3688",1868.5,-23.509,77.1098,8.5991,NA,NA,NA,10.4323,9.9021,2.5165,38.0463,112.0585,"SB20",1868.5,0.526211462329549,0.237020794443104,0.354423335307772,0.330180504719097,0.270187747120325,0.0861290322580644,26.9028656642763
"3689",1869,-23.50155,77.4478,8.5925,NA,NA,NA,10.3789,9.8522,2.5117,37.4023,111.8469,"SB20",1869,0.529348114575039,0.23960555159678,0.357405909156124,0.332994801330003,0.272676601428166,0.089225806451613,26.4474952172653
"3690",1869.5,-23.49411,77.5263,8.6169,NA,NA,NA,10.3313,9.807,2.5063,37.2401,111.1653,"SB20",1869.5,0.530076597419036,0.240208838794841,0.358100465304194,0.333650277387957,0.273256937614096,0.0927096774193548,26.3328088427183
"3691",1870,-23.48667,77.4584,8.6414,NA,NA,NA,10.2839,9.762,2.5015,37.4389,109.5854,"SB20",1870,0.529446482959069,0.239686948773558,0.357499655398079,0.333083270444182,0.272754914418976,0.0958064516129031,26.473386750529
"3692",1870.5,-23.47692,77.3569,8.656,NA,NA,NA,10.3014,9.7646,2.4962,39.1737,108.2073,"SB20",1870.5,0.528504559281799,0.238908374870213,0.356602515566561,0.332236662348405,0.272005681720488,0.0992258064516129,27.7000777747163
"3693",1871,-23.46488,77.0891,8.6791,NA,NA,NA,10.424,9.8808,2.4955,40.6145,107.1058,"SB20",1871,0.526019365579603,0.236863171865251,0.354241095832357,0.330008571113021,0.270035844138026,0.0996774193548388,28.7188748546834
"3694",1871.5,-23.45274,76.6971,8.7457,NA,NA,NA,10.8055,10.1025,2.496,41.2639,105.5641,"SB20",1871.5,0.522381591377733,0.233892854583652,0.350799136529073,0.326761766822362,0.267170496571311,0.0993548387096774,29.1780680871265
"3695",1872,-23.44069,76.3122,8.703,NA,NA,NA,11.0882,10.2979,2.4981,39.7259,105.4893,"SB20",1872,0.51880970543309,0.231003176060201,0.347436365984612,0.323590576193949,0.264377719748078,0.098,28.0905387524875
"3696",1872.5,-23.42855,75.8109,8.6551,NA,NA,NA,11.0314,10.1844,2.4988,38.3125,106.0499,"SB20",1872.5,0.514157623271361,0.227279084001899,0.34308153127232,0.319485144646375,0.260770705037813,0.0975483870967741,27.0911163662355
"3697",1873,-23.41651,75.2697,8.6568,NA,NA,NA,11.0816,10.0721,2.4983,37.4783,106.586,"SB20",1873,0.509135267664085,0.223308145417501,0.338411502159621,0.315084152559838,0.256914617630917,0.0978709677419355,26.5012504385767
"3698",1873.5,-23.40446,74.7887,8.6584,NA,NA,NA,11.1321,9.9721,2.5054,36.7813,106.354,"SB20",1873.5,0.50467157023781,0.219821586625621,0.334288143564835,0.311199651547866,0.25352012217635,0.0932903225806452,26.0083903074978
"3699",1874,-23.39232,74.1409,8.6413,NA,NA,NA,11.2341,10.0259,2.5058,34.215,105.3591,"SB20",1874,0.498659962768495,0.215188600119897,0.328775065326204,0.306007785654514,0.248996317048894,0.0930322580645162,24.1937479527361
"3700",1874.5,-23.38028,73.7061,8.6327,NA,NA,NA,11.3736,10.08,2.5054,33.3275,104.671,"SB20",1874.5,0.494625003016012,0.212118784617388,0.325100400444869,0.302548354264451,0.245990304363959,0.0932903225806452,23.5661935761197
"3701",1875,-23.36814,73.4442,8.6841,NA,NA,NA,11.5148,10.1977,2.5038,34.154,103.9035,"SB20",1875,0.492194561527568,0.210284965964983,0.322896880116632,0.300474320541388,0.244191260901313,0.0943225806451612,24.1506171013208
"3702",1875.5,-23.35609,73.5853,8.716,NA,NA,NA,11.5328,10.3918,2.5026,36.0207,103.6051,"SB20",1875.5,0.493503974639517,0.211271525038612,0.324083115755642,0.301590810056057,0.245159425474515,0.0950967741935482,25.4705699964337
"3703",1876,-23.34405,73.6426,8.643,NA,NA,NA,11.4317,10.4709,2.5049,36.0527,103.3302,"SB20",1876,0.494035720715454,0.211673108560999,0.324565455190621,0.302044815576863,0.245553311826747,0.0936129032258063,25.4931945886118
"3704",1876.5,-23.33191,73.0909,8.5941,NA,NA,NA,11.0734,10.3995,2.5071,35.9704,103.0297,"SB20",1876.5,0.48891592472777,0.207829207305739,0.319936095845279,0.297688007635708,0.241778075970651,0.0921935483870968,25.4349973049966
"3705",1877,-23.31986,72.5351,8.6296,NA,NA,NA,10.7263,10.1541,2.5,36.0781,104.0594,"SB20",1877,0.483758080591547,0.204007440768601,0.315305439120448,0.293331308859752,0.238013248298761,0.0967741935483871,25.5111609384455
"3706",1877.5,-23.30072,72.0949,8.655,NA,NA,NA,10.5578,9.9965,2.4967,36.371,105.5857,"SB20",1877.5,0.479673008643426,0.201016229843497,0.311661330249123,0.289903693828621,0.23505847277728,0.0989032258064515,25.7182758252578
"3707",1878,-23.26308,71.891,8.6627,NA,NA,NA,10.3978,9.8712,2.5007,36.0134,106.2345,"SB20",1878,0.477780809256279,0.199641289387903,0.30998036499246,0.28832285371349,0.233697828011166,0.0963225806451612,25.4654104384707
"3708",1878.5,-23.22553,72.0319,8.7338,NA,NA,NA,10.4347,9.9062,2.5049,35.5555,106.0281,"SB20",1878.5,0.479088366360982,0.200590695109798,0.311141483224988,0.289414793671722,0.234637529133291,0.0936129032258063,25.1416222987465
"3709",1879,-23.18789,72.4251,8.7603,NA,NA,NA,10.4717,9.9414,2.507,34.7293,105.6952,"SB20",1879,0.482737276606328,0.203257038167469,0.314392890773178,0.292472900962171,0.237272665902805,0.0922580645161289,24.5574101855272
"3710",1879.5,-23.15034,72.5662,8.6642,NA,NA,NA,10.6332,9.9957,2.5067,35.4435,105.7393,"SB20",1879.5,0.484046689718277,0.204219956527314,0.315563675679399,0.293574233538367,0.238222901003222,0.0924516129032258,25.062424459245
"3711",1880,-23.1128,72.8409,8.6462,NA,NA,NA,10.9572,10.3,2.4969,36.2679,106.7354,"SB20",1880,0.486595915670455,0.206103911764686,0.317849119199046,0.295724338701908,0.240079906522372,0.098774193548387,25.6453731377739
"3712",1880.5,-23.07516,73.1437,8.6274,NA,NA,NA,10.8839,10.3223,2.492,36.728,108.3423,"SB20",1880.5,0.489405910640675,0.208194904563181,0.320377724472089,0.298103577387749,0.242137726607395,0.101935483870968,25.9707178842141
"3713",1881,-23.03761,73.0323,8.5526,NA,NA,NA,10.7757,10.2197,2.5023,36.6803,107.7842,"SB20",1881,0.488372114604736,0.207423876439574,0.319446306076572,0.297227132701138,0.241379326160982,0.0952903225806451,25.9369763883107
"3714",1881.5,-23.00007,72.3688,8.6833,NA,NA,NA,10.7231,10.1809,2.5014,36.6262,106.9388,"SB20",1881.5,0.48221481056662,0.202873727863971,0.313926331317893,0.292034041009183,0.236894197112005,0.0958709677419355,25.8987231121773
