DEPT,SP,GR,CALI,BITSIZE,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
196.0,10.14984,44.59,,26.0,7.8421,7.8005,11.5847,,,,,142.7999,8.8,LI1,196.0
196.5,10.28162,43.9911,,26.0,7.8816,7.4911,11.0112,,,,,147.2916,8.8,LI1,196.5
197.0,10.24479,43.9414,,26.0,7.9214,7.0287,10.5943,,,,,143.7686,8.8,LI1,197.0
197.5,10.13635,44.0211,,26.0,7.9614,6.8311,10.2,,,,,138.8524,8.8,LI1,197.5
198.0,10.21152,43.4039,,26.0,7.9912,6.7193,9.8205,,,,,128.4072,8.8,LI1,198.0
198.5,10.36399,42.2301,,26.0,8.0099,6.6182,9.8496,,,,,118.4478,8.8,LI1,198.5
199.0,10.55316,41.4573,,26.0,8.0288,6.5427,9.935,,,,,121.3813,8.8,LI1,199.0
199.5,10.57962,41.6564,,26.0,8.0355,6.4906,10.0286,,,,,116.7681,8.8,LI1,199.5
200.0,10.40189,41.6077,,26.0,7.8982,6.616,10.3374,,,,,121.2748,8.8,LI1,200.0
200.5,10.22506,41.2029,,26.0,7.7633,6.8906,10.6558,,,,,125.3941,8.8,LI1,200.5
201.0,10.39583,41.4207,,26.0,7.6306,7.1766,11.026,,,,,125.5865,8.8,LI1,201.0
201.5,11.0569,42.4365,,26.0,7.7801,7.4836,11.9865,,,,,124.1564,8.8,LI1,201.5
202.0,11.55537,42.604,,26.0,8.117,7.8342,13.1963,,,,,124.717,8.8,LI1,202.0
202.5,11.77853,42.7685,,26.0,8.4686,8.2011,14.3262,,,,,117.5659,8.8,LI1,202.5
203.0,11.7406,43.4552,,26.0,8.8355,8.6668,16.0562,,,,,106.0647,8.8,LI1,203.0
203.5,12.22787,44.7133,,26.0,9.0056,9.3099,17.6901,,,,,97.1761,8.8,LI1,203.5
204.0,13.26684,45.302,,26.0,9.1685,10.0007,18.8848,,,,,89.5449,8.8,LI1,204.0
204.5,13.88411,44.9667,,26.0,9.3345,10.3895,20.1602,,,,,92.0344,8.8,LI1,204.5
205.0,14.19128,44.506,,26.0,9.5034,10.438,19.805,,,,,93.5724,8.8,LI1,205.0
205.5,14.32495,44.2632,,26.0,9.6754,9.8968,19.6342,,,,,93.4067,8.8,LI1,205.5
206.0,14.41552,43.5808,,26.0,9.7187,9.2493,17.6455,,,,,88.659,8.8,LI1,206.0
206.5,14.36918,42.9251,,26.0,9.4418,8.7,15.9401,,,,,106.5529,8.8,LI1,206.5
207.0,14.19765,41.8574,,26.0,9.0816,8.1832,14.7257,,,,,123.6079,8.8,LI1,207.0
207.5,14.00482,40.7212,,26.0,8.7352,7.6972,13.4106,,,,,141.4818,8.8,LI1,207.5
208.0,14.02359,39.5851,,26.0,8.402,7.3923,11.9197,,,,,147.0858,8.8,LI1,208.0
208.5,13.77116,38.4489,,26.0,8.0815,7.1203,11.5664,,,,,138.60249,8.8,LI1,208.5
209.0,13.48423,37.5283,,26.0,7.8488,7.0066,11.0544,,,,,128.88341,8.8,LI1,209.0
209.5,13.0051,38.1019,,26.0,7.7392,6.909,10.9287,,,,,128.3718,8.8,LI1,209.5
210.0,12.51416,38.6754,,26.0,7.7785,7.0591,11.0167,,,,,125.7896,8.8,LI1,210.0
210.5,12.07423,39.249,,26.0,7.9756,7.2637,11.3683,,,,,127.4805,8.8,LI1,210.5
211.0,11.8155,39.648,,26.0,8.2451,7.7018,12.0136,,,,,125.1805,8.8,LI1,211.0
211.5,11.51477,39.1533,,26.0,8.5548,8.3517,13.1688,,,,,121.7369,8.8,LI1,211.5
212.0,11.28674,38.6587,,26.0,8.8761,8.8531,14.4531,,,,,125.3352,8.8,LI1,212.0
212.5,11.19071,38.164,,26.0,9.2095,9.2484,15.5972,,,,,120.254,8.8,LI1,212.5
213.0,10.89748,38.0144,,26.0,9.5554,9.6614,16.9885,,,,,108.9978,8.8,LI1,213.0
213.5,10.01134,38.8343,,26.0,9.7843,9.8226,18.0224,,,,,89.1801,8.8,LI1,213.5
214.0,9.14832,40.0489,,26.0,9.8994,9.983,18.3613,,,,,93.5904,8.8,LI1,214.0
214.5,8.64828,41.2635,,26.0,10.0158,10.1461,19.3077,,,,,91.3766,8.8,LI1,214.5
215.0,8.54225,42.0867,,26.0,10.1337,10.3117,19.9503,,,,,89.8781,8.8,LI1,215.0
215.5,8.49792,42.3644,,26.0,10.2529,10.4801,20.2668,,,,,91.8379,8.8,LI1,215.5
216.0,7.95459,41.7566,,26.0,10.3691,10.6513,20.5883,,,,,91.0363,8.8,LI1,216.0
216.5,8.47336,40.1982,,26.0,10.4733,10.8252,20.8384,,,,,91.5608,8.8,LI1,216.5
217.0,8.48783,39.4242,,26.0,10.5786,10.8882,20.702,,,,,92.1927,8.8,LI1,217.0
217.5,8.15149,38.521,,26.0,10.6849,10.8861,20.5664,,,,,101.7828,8.8,LI1,217.5
218.0,8.13476,37.7123,,26.0,10.7922,10.884,20.2196,,,,,102.9922,8.8,LI1,218.0
218.5,8.05743,38.0168,,26.0,10.6899,10.8819,19.8115,,,,,113.3487,8.8,LI1,218.5
219.0,7.9225,38.2058,,26.0,10.3954,10.7018,19.4117,,,,,124.7426,8.8,LI1,219.0
219.5,7.78096,37.8067,,26.0,9.9582,10.1582,17.7198,,,,,135.5791,8.8,LI1,219.5
220.0,7.35534,37.3826,,26.0,9.4679,9.6423,16.389,,,,,140.68311,8.8,LI1,220.0
220.5,7.16961,36.9813,,26.0,9.0017,9.1525,15.8054,,,,,162.7289,8.8,LI1,220.5
221.0,6.99327,36.5799,,26.0,8.5585,8.6877,14.5239,,,,,167.2733,8.8,LI1,221.0
221.5,6.81064,37.6231,,26.0,8.2473,8.2464,13.3612,,,,,169.5029,8.8,LI1,221.5
222.0,6.70421,38.805,,26.0,7.9853,7.8276,12.1721,,,,,168.3134,8.8,LI1,222.0
222.5,6.73688,40.6332,,26.0,7.7316,7.4952,11.5843,,,,,162.3689,8.8,LI1,222.5
223.0,6.86005,44.2945,,26.0,7.4861,7.3379,11.2498,,,,,155.72321,8.8,LI1,223.0
223.5,6.81542,47.1582,,26.0,7.2483,7.1839,10.9249,,,,,163.5556,8.8,LI1,223.5
224.0,6.99599,48.8182,,26.0,7.0393,7.0331,10.6094,,,,,159.95959,8.8,LI1,224.0
224.5,7.45765,49.0578,,26.0,7.0002,6.8855,10.303,,,,,157.4762,8.8,LI1,224.5
225.0,8.16782,48.8005,,26.0,6.9614,6.7936,10.0055,,,,,156.0334,8.8,LI1,225.0
225.5,8.72419,47.1026,,26.0,6.9228,6.7983,9.8953,,,,,154.1006,8.8,LI1,225.5
226.0,9.13566,46.5013,,26.0,6.8845,6.803,9.8852,,,,,137.1996,8.8,LI1,226.0
226.5,9.40992,46.4389,,26.0,6.8463,6.8077,9.8752,,,,,130.0988,8.8,LI1,226.5
227.0,9.4195,46.2976,,26.0,6.8501,6.8847,9.8651,,,,,123.9979,8.8,LI1,227.0
227.5,9.57657,45.512,,26.0,6.9852,6.9674,9.855,,,,,124.0621,8.8,LI1,227.5
228.0,9.99393,43.4491,,26.0,7.1229,7.0511,9.9369,,,,,127.9506,8.8,LI1,228.0
228.5,10.4643,42.4934,,26.0,7.2633,7.1358,10.0597,,,,,129.95309,8.8,LI1,228.5
229.0,10.73537,41.4543,,26.0,7.4065,7.2216,10.184,,,,,130.17081,8.8,LI1,229.0
229.5,11.01404,40.2903,,26.0,7.4936,7.3084,10.5588,,,,,125.2962,8.8,LI1,229.5
230.0,11.391,39.0447,,26.0,7.562,7.3962,11.3399,,,,,119.069,8.8,LI1,230.0
230.5,11.82848,39.0577,,26.0,7.631,7.4851,11.545,,,,,112.5791,8.8,LI1,230.5
231.0,12.07184,39.132,,26.0,7.7006,7.575,12.0086,,,,,104.858,8.8,LI1,231.0
231.5,12.12981,40.6199,,26.0,7.7709,7.7089,12.5328,,,,,105.8583,8.8,LI1,231.5
232.0,12.04688,39.5248,,26.0,7.8418,7.8515,12.7496,,,,,118.2238,8.8,LI1,232.0
232.5,12.12775,38.4112,,26.0,7.9133,7.9968,12.8014,,,,,124.3323,8.8,LI1,232.5
233.0,12.18012,37.2417,,26.0,7.9062,8.1448,12.8101,,,,,129.60899,8.8,LI1,233.0
233.5,12.05119,36.505,,26.0,7.8154,8.0002,12.5571,,,,,138.3466,8.8,LI1,233.5
234.0,11.50225,36.1187,,26.0,7.7255,7.8534,12.3357,,,,,141.9476,8.8,LI1,234.0
234.5,12.21742,35.9959,,26.0,7.6368,7.7094,12.1734,,,,,133.634,8.8,LI1,234.5
235.0,12.64149,35.9077,,26.0,7.549,7.568,11.9688,,,,,129.7798,8.8,LI1,235.0
235.5,12.90366,35.7903,,26.0,7.4623,7.4479,11.8743,,,,,128.7421,8.8,LI1,235.5
236.0,12.94863,35.7117,,26.0,7.3765,7.4641,11.8199,,,,,125.1547,8.8,LI1,236.0
236.5,12.5336,35.6422,,26.0,7.32,7.4803,11.7657,,,,,118.3512,8.8,LI1,236.5
237.0,12.48456,35.5533,,26.0,7.3316,7.4966,11.7144,,,,,114.8552,8.8,LI1,237.0
237.5,11.80484,35.4985,,26.0,7.3433,7.5129,11.8071,,,,,115.8623,8.8,LI1,237.5
238.0,12.10911,35.5548,,26.0,7.3549,7.5292,11.8949,,,,,115.2894,8.8,LI1,238.0
238.5,12.75407,35.4776,,26.0,7.3666,7.5456,11.6821,,,,,119.4383,8.8,LI1,238.5
239.0,12.97074,35.9152,,26.0,7.3594,7.562,11.477,,,,,123.2295,8.8,LI1,239.0
239.5,13.21661,36.2146,,26.0,7.3009,7.5784,11.5003,,,,,126.3661,8.8,LI1,239.5
240.0,13.44458,37.0362,,26.0,7.2428,7.5949,11.3951,,,,,132.2737,8.8,LI1,240.0
240.5,13.69265,38.2284,,26.0,7.1851,7.6101,11.2112,,,,,138.3343,8.8,LI1,240.5
241.0,14.08402,40.3997,,26.0,7.1279,7.4988,10.8748,,,,,150.83771,8.8,LI1,241.0
241.5,14.25758,42.5,,26.0,7.0712,7.3891,10.5569,,,,,140.1093,8.8,LI1,241.5
242.0,14.49245,43.8933,,26.0,7.0149,7.281,10.3878,,,,,147.19569,8.8,LI1,242.0
242.5,14.82422,44.6661,,26.0,6.9591,7.1745,10.2213,,,,,153.2659,8.8,LI1,242.5
243.0,14.81489,44.5134,,26.0,6.9037,7.0696,10.1459,,,,,146.86549,8.8,LI1,243.0
243.5,14.87426,43.8176,,26.0,6.8487,6.9662,10.0504,,,,,142.6136,8.8,LI1,243.5
244.0,15.02353,43.062,,26.0,6.8022,6.9102,10.0408,,,,,144.1467,8.8,LI1,244.0
244.5,14.89379,42.1885,,26.0,6.8527,6.8994,10.0399,,,,,142.1199,8.8,LI1,244.5
245.0,14.65536,41.5047,,26.0,6.9036,6.8886,10.0912,,,,,140.1684,8.8,LI1,245.0
245.5,14.16023,40.7023,,26.0,6.9549,6.8778,10.1428,,,,,140.1037,8.8,LI1,245.5
246.0,13.6921,39.3555,,26.0,7.0066,6.8671,10.1947,,,,,140.6805,8.8,LI1,246.0
246.5,13.39967,39.6828,,26.0,7.0586,6.8563,10.2469,,,,,135.76579,8.8,LI1,246.5
247.0,13.17014,40.0154,,26.0,7.1111,6.8456,10.2993,,,,,127.2577,8.8,LI1,247.0
247.5,12.9406,40.5797,,26.0,7.1399,6.8349,10.3065,,,,,130.0986,8.8,LI1,247.5
248.0,12.63728,41.517,,26.0,7.1615,6.8242,10.3085,,,,,125.535,8.8,LI1,248.0
248.5,12.25434,42.2294,,26.0,7.1832,6.8135,10.3105,,,,,126.7733,8.8,LI1,248.5
249.0,11.84511,43.6132,,26.0,7.205,6.8029,10.3125,,,,,125.6977,8.8,LI1,249.0
249.5,11.58278,44.4506,,26.0,7.2269,6.816,10.3145,,,,,127.7572,8.8,LI1,249.5
250.0,11.49575,43.48,,26.0,7.2421,6.846,10.3271,,,,,127.9678,8.8,LI1,250.0
250.5,11.42522,42.1289,,26.0,7.2569,6.8762,10.3828,,,,,128.1219,8.8,LI1,250.5
251.0,11.36098,41.5189,,26.0,7.2717,6.9066,10.5771,,,,,128.5882,8.8,LI1,251.0
251.5,11.44986,40.9635,,26.0,7.2866,6.9371,10.6864,,,,,128.564,8.8,LI1,251.5
252.0,11.24693,40.5333,,26.0,7.3015,6.9677,10.7416,,,,,128.0038,8.8,LI1,252.0
252.5,11.01799,40.3122,,26.0,7.3164,6.9984,10.797,,,,,129.0889,8.8,LI1,252.5
253.0,10.92696,40.3057,,26.0,7.3314,7.0293,10.8528,,,,,130.8797,8.8,LI1,253.0
253.5,10.86413,40.8188,,26.0,7.3464,7.0603,10.9088,,,,,132.3161,8.8,LI1,253.5
254.0,11.0119,41.997,,26.0,7.3614,7.071,10.9466,,,,,134.0401,8.8,LI1,254.0
254.5,11.18477,43.6151,,26.0,7.3764,7.0578,10.8665,,,,,130.65359,8.8,LI1,254.5
255.0,11.23893,43.45,,26.0,7.3915,7.0446,10.7869,,,,,125.303,8.8,LI1,255.0
255.5,11.39671,42.4804,,26.0,7.3952,7.0315,10.708,,,,,123.348,8.8,LI1,255.5
256.0,11.39448,41.9217,,26.0,7.3602,7.0184,10.6296,,,,,122.144,8.8,LI1,256.0
256.5,11.40744,41.5816,,26.0,7.3254,7.0123,10.5518,,,,,121.3026,8.8,LI1,256.5
257.0,11.27821,41.4811,,26.0,7.2907,7.0104,10.4746,,,,,119.7806,8.8,LI1,257.0
257.5,11.09468,40.536,,26.0,7.2562,7.0086,10.3979,,,,,114.9761,8.8,LI1,257.5
258.0,10.88995,38.8558,,26.0,7.2219,7.0067,10.3997,,,,,113.202,8.8,LI1,258.0
258.5,10.88662,37.0977,,26.0,7.1877,7.0048,10.462,,,,,121.7442,8.8,LI1,258.5
259.0,11.05689,36.6562,,26.0,7.1537,7.003,10.5248,,,,,114.0139,8.8,LI1,259.0
259.5,11.12355,36.2754,,26.0,7.1199,7.0011,10.588,,,,,119.7022,8.8,LI1,259.5
260.0,11.13382,36.2488,,26.0,7.0862,6.9981,10.6515,,,,,123.8556,8.8,LI1,260.0
260.5,11.11069,36.3433,,26.0,7.0527,6.9926,10.7154,,,,,125.6506,8.8,LI1,260.5
261.0,10.92426,36.3383,,26.0,7.0672,6.987,10.7797,,,,,122.0865,8.8,LI1,261.0
261.5,10.63203,36.4233,,26.0,7.0893,6.9815,10.8436,,,,,124.5299,8.8,LI1,261.5
262.0,10.35409,36.5776,,26.0,7.1115,6.976,10.8652,,,,,120.1346,8.8,LI1,262.0
262.5,10.13826,36.686,,26.0,7.1337,6.9704,10.8867,,,,,115.8701,8.8,LI1,262.5
263.0,10.10653,36.3016,,26.0,7.156,7.0301,10.9084,,,,,120.9933,8.8,LI1,263.0
263.5,10.1787,35.9972,,26.0,7.1783,7.1031,10.93,,,,,118.7165,8.8,LI1,263.5
264.0,10.33987,37.261,,26.0,7.2008,7.1768,10.9652,,,,,125.209,8.8,LI1,264.0
264.5,10.40664,38.5672,,26.0,7.2233,7.2513,11.0599,,,,,117.8455,8.8,LI1,264.5
265.0,10.58661,39.3672,,26.0,7.2458,7.2986,11.1046,,,,,119.6256,8.8,LI1,265.0
265.5,10.76668,39.4724,,26.0,7.2685,7.2728,11.135,,,,,121.4056,8.8,LI1,265.5
266.0,10.94674,39.7184,,26.0,7.2912,7.2471,11.1654,,,,,120.019,8.8,LI1,266.0
266.5,11.12672,39.9111,,26.0,7.2945,7.2215,11.1959,,,,,121.9026,8.8,LI1,266.5
267.0,11.30958,39.4668,,26.0,7.2935,7.2258,11.2265,,,,,123.3111,8.8,LI1,267.0
267.5,11.36705,38.7013,,26.0,7.2926,7.2319,11.2571,,,,,121.9997,8.8,LI1,267.5
268.0,11.56152,37.9858,,26.0,7.2917,7.2381,11.2879,,,,,128.8331,8.8,LI1,268.0
268.5,11.77309,38.0791,,26.0,7.2908,7.2442,11.3187,,,,,134.3667,8.8,LI1,268.5
269.0,12.06186,37.8802,,26.0,7.2898,7.2504,11.3496,,,,,132.875,8.8,LI1,269.0
269.5,12.14163,37.8703,,26.0,7.2889,7.2565,11.3806,,,,,129.2267,8.8,LI1,269.5
270.0,12.23949,38.3976,,26.0,7.3525,7.2627,11.474,,,,,125.5464,8.8,LI1,270.0
270.5,12.28346,38.6146,,26.0,7.4225,7.2688,11.6115,,,,,121.7202,8.8,LI1,270.5
271.0,12.46183,38.4255,,26.0,7.4932,7.275,11.7505,,,,,120.8521,8.8,LI1,271.0
271.5,12.7026,38.2149,,26.0,7.5646,7.2812,11.8913,,,,,121.8606,8.8,LI1,271.5
272.0,12.98887,37.9927,,26.0,7.6366,7.3085,12.0337,,,,,128.8271,8.8,LI1,272.0
272.5,13.09233,37.7705,,26.0,7.7094,7.3702,12.1291,,,,,123.4228,8.8,LI1,272.5
273.0,12.8914,37.5484,,26.0,7.7828,7.4323,11.9693,,,,,117.9967,8.8,LI1,273.0
273.5,12.63197,37.3262,,26.0,7.8569,7.4671,11.8116,,,,,119.1285,8.8,LI1,273.5
274.0,12.42064,37.104,,26.0,7.8749,7.3809,11.6559,,,,,116.8659,8.8,LI1,274.0
274.5,12.35101,36.8789,,26.0,7.8236,7.2956,11.5021,,,,,117.3152,8.8,LI1,274.5
275.0,12.36288,36.6492,,26.0,7.7727,7.2113,11.3499,,,,,120.9652,8.8,LI1,275.0
275.5,12.38515,36.4195,,26.0,7.7221,7.128,11.1997,,,,,123.6268,8.8,LI1,275.5
276.0,12.40752,35.6474,,26.0,7.6719,7.0457,11.0836,,,,,124.768,8.8,LI1,276.0
276.5,12.42988,34.0031,,26.0,7.622,6.9643,11.1113,,,,,128.401,8.8,LI1,276.5
277.0,12.45215,33.643,,26.0,7.6113,7.0522,11.139,,,,,128.5972,8.8,LI1,277.0
277.5,12.54662,33.9932,,26.0,7.6607,7.1646,11.2456,,,,,120.5327,8.8,LI1,277.5
278.0,12.51569,34.8959,,26.0,7.7105,7.2788,11.4021,,,,,117.231,8.8,LI1,278.0
278.5,12.59806,35.5557,,26.0,7.7605,7.379,11.5608,,,,,119.6031,8.8,LI1,278.5
279.0,12.74442,36.177,,26.0,7.8137,7.4557,11.7217,,,,,115.1173,8.8,LI1,279.0
279.5,12.799,36.3685,,26.0,7.8811,7.5331,11.8848,,,,,118.4481,8.8,LI1,279.5
280.0,12.67396,36.6226,,26.0,7.9491,7.6114,12.0503,,,,,119.5327,8.8,LI1,280.0
280.5,12.48433,36.9075,,26.0,8.0176,7.6904,12.1871,,,,,116.8339,8.8,LI1,280.5
281.0,12.221,37.5989,,26.0,8.0867,7.7703,12.2442,,,,,118.8084,8.8,LI1,281.0
281.5,12.23487,37.8214,,26.0,8.1564,7.851,12.0643,,,,,114.0964,8.8,LI1,281.5
282.0,12.22394,37.4293,,26.0,8.0724,7.9091,11.8871,,,,,111.1354,8.8,LI1,282.0
282.5,12.18291,36.7642,,26.0,7.9352,7.7505,11.7125,,,,,113.2041,8.8,LI1,282.5
283.0,11.97578,36.1618,,26.0,7.8004,7.595,11.5593,,,,,107.2517,8.8,LI1,283.0
283.5,11.87674,36.0289,,26.0,7.6679,7.4427,11.2531,,,,,102.4462,8.8,LI1,283.5
284.0,11.56291,36.7068,,26.0,7.5377,7.2934,10.9551,,,,,99.366,8.8,LI1,284.0
284.5,11.33678,37.4,,26.0,7.455,7.1472,10.6649,,,,,104.7648,8.8,LI1,284.5
285.0,11.19845,38.0932,,26.0,7.5135,7.1205,10.3824,,,,,113.0381,8.8,LI1,285.0
285.5,10.88732,38.7865,,26.0,7.5724,7.1725,10.5305,,,,,126.1917,8.8,LI1,285.5
286.0,10.68659,38.1192,,26.0,7.6318,7.2249,10.7171,,,,,133.45821,8.8,LI1,286.0
286.5,10.51136,37.4405,,26.0,7.6636,7.2776,10.9071,,,,,135.1852,8.8,LI1,286.5
287.0,10.55672,37.0227,,26.0,7.6886,7.3308,11.1005,,,,,127.7446,8.8,LI1,287.0
287.5,10.44039,36.9317,,26.0,7.7137,7.3483,11.2972,,,,,116.8826,8.8,LI1,287.5
288.0,10.59966,36.8406,,26.0,7.7389,7.3445,11.4975,,,,,113.0355,8.8,LI1,288.0
288.5,10.90963,36.7506,,26.0,7.7642,7.3408,11.4814,,,,,112.7205,8.8,LI1,288.5
289.0,11.1519,36.5445,,26.0,7.7895,7.271,11.4168,,,,,118.2301,8.8,LI1,289.0
289.5,11.30737,35.8926,,26.0,7.815,7.1757,11.2313,,,,,113.0379,8.8,LI1,289.5
290.0,11.37394,35.6973,,26.0,7.8245,7.0816,10.9335,,,,,121.6534,8.8,LI1,290.0
290.5,11.4652,35.7086,,26.0,7.7608,6.9888,10.6455,,,,,126.0136,8.8,LI1,290.5
291.0,11.46107,35.7199,,26.0,7.6977,6.8753,10.404,,,,,128.7047,8.8,LI1,291.0
291.5,11.41874,36.5541,,26.0,7.6351,6.7224,10.1819,,,,,127.6413,8.8,LI1,291.5
292.0,11.28051,37.4418,,26.0,7.5432,6.5729,9.9645,,,,,119.7376,8.8,LI1,292.0
292.5,11.07588,38.3419,,26.0,7.4385,6.4268,9.7518,,,,,116.7841,8.8,LI1,292.5
293.0,10.84285,38.1597,,26.0,7.3472,6.2839,9.5437,,,,,120.6231,8.8,LI1,293.0
293.5,10.71821,38.1122,,26.0,7.339,6.1441,9.3399,,,,,124.0056,8.8,LI1,293.5
294.0,10.62248,37.6114,,26.0,7.4803,6.0738,9.327,,,,,122.9158,8.8,LI1,294.0
294.5,10.51935,36.6543,,26.0,7.6243,6.4348,9.446,,,,,124.3693,8.8,LI1,294.5
295.0,10.32342,35.5848,,26.0,7.7711,6.8174,9.6479,,,,,121.3056,8.8,LI1,295.0
295.5,10.13819,34.0962,,26.0,7.9207,7.2227,10.1727,,,,,113.7014,8.8,LI1,295.5
296.0,9.97846,32.8081,,26.0,8.0991,7.652,10.8819,,,,,113.0331,8.8,LI1,296.0
296.5,9.88142,31.9734,,26.0,8.2959,8.1069,11.7063,,,,,109.9858,8.8,LI1,296.5
297.0,9.92759,31.3213,,26.0,8.4974,8.2723,12.6256,,,,,108.5376,8.8,LI1,297.0
297.5,9.75176,31.3005,,26.0,8.6941,8.4227,13.6171,,,,,108.1453,8.8,LI1,297.5
298.0,9.36383,31.2797,,26.0,8.8536,8.5696,13.6715,,,,,107.8436,8.8,LI1,298.0
298.5,8.8874,31.9429,,26.0,9.016,8.3279,13.3952,,,,,104.5755,8.8,LI1,298.5
299.0,8.62277,32.7089,,26.0,8.8242,8.093,13.1246,,,,,98.903,8.8,LI1,299.0
299.5,8.44264,33.5251,,26.0,8.6124,7.8648,12.7196,,,,,99.4246,8.8,LI1,299.5
300.0,8.28341,33.8481,,26.0,8.4057,7.643,12.2118,,,,,101.8291,8.8,LI1,300.0
300.5,8.20247,33.503,,26.0,8.2255,7.4274,11.7242,,,,,104.9311,8.8,LI1,300.5
301.0,8.40354,32.629,,26.0,8.252,7.2367,11.256,,,,,115.4484,8.8,LI1,301.0
301.5,8.43081,31.7027,,26.0,8.2786,7.2314,10.8066,,,,,122.5445,8.8,LI1,301.5
302.0,8.58528,31.6694,,26.0,8.3053,7.2261,10.8984,,,,,123.8217,8.8,LI1,302.0
302.5,8.66605,31.6631,,26.0,8.3447,7.2208,11.0043,,,,,119.0916,8.8,LI1,302.5
303.0,8.63102,32.1037,,26.0,8.3884,7.2205,11.1113,,,,,108.8452,8.8,LI1,303.0
303.5,8.60468,32.2972,,26.0,8.4323,7.2545,11.2061,,,,,105.8425,8.8,LI1,303.5
304.0,8.59695,32.3238,,26.0,8.4764,7.2887,11.2508,,,,,102.3806,8.8,LI1,304.0
304.5,8.41802,33.6337,,26.0,8.5208,7.323,11.2956,,,,,104.2767,8.8,LI1,304.5
305.0,8.18269,34.933,,26.0,8.5654,7.3575,11.3407,,,,,107.0744,8.8,LI1,305.0
305.5,8.00526,36.2489,,26.0,8.6991,7.3922,11.3859,,,,,105.5889,8.8,LI1,305.5
306.0,8.01633,37.3888,,26.0,8.8866,7.4357,11.4223,,,,,110.3549,8.8,LI1,306.0
306.5,7.8912,38.2862,,26.0,9.0782,7.4833,11.4341,,,,,114.4287,8.8,LI1,306.5
307.0,7.62106,39.3476,,26.0,9.274,7.5312,11.446,,,,,115.2792,8.8,LI1,307.0
307.5,7.48513,40.0582,,26.0,9.4654,7.5794,11.5027,,,,,113.9989,8.8,LI1,307.5
308.0,7.1383,40.7087,,26.0,9.4522,7.6361,11.5989,,,,,114.0851,8.8,LI1,308.0
308.5,6.72987,40.4453,,26.0,9.4391,7.6945,11.7619,,,,,115.8802,8.8,LI1,308.5
309.0,6.56344,40.2248,,26.0,9.4259,7.7532,12.1555,,,,,119.7833,8.8,LI1,309.0
309.5,6.39001,40.1692,,26.0,9.4128,7.8124,12.7547,,,,,122.5464,8.8,LI1,309.5
310.0,6.21668,39.1744,,26.0,9.5786,7.935,13.7034,,,,,123.5301,8.8,LI1,310.0
310.5,5.98514,37.5275,,26.0,9.9009,8.4497,13.9692,,,,,120.4522,8.8,LI1,310.5
311.0,5.78681,38.1722,,26.0,10.2339,8.9978,15.1805,,,,,108.692,8.8,LI1,311.0
311.5,6.00598,38.7493,,26.0,10.5782,9.5815,16.3092,,,,,104.505,8.8,LI1,311.5
312.0,6.22175,37.7098,,26.0,10.9341,10.2031,18.0786,,,,,98.5857,8.8,LI1,312.0
312.5,6.15102,36.6948,,26.0,11.302,10.8649,19.4699,,,,,95.6138,8.8,LI1,312.5
313.0,5.93949,35.6118,,26.0,11.6822,11.5245,21.0232,,,,,99.5406,8.8,LI1,313.0
313.5,5.74816,34.9046,,26.0,11.9471,11.7007,21.9695,,,,,102.2065,8.8,LI1,313.5
314.0,5.64692,34.2312,,26.0,12.2013,11.8796,22.9583,,,,,99.3749,8.8,LI1,314.0
314.5,5.63349,33.7704,,26.0,12.2488,12.0573,23.8902,,,,,96.3602,8.8,LI1,314.5
315.0,5.59946,33.4803,,26.0,12.1293,11.9131,22.3363,,,,,89.3035,8.8,LI1,315.0
315.5,5.58053,33.1531,,26.0,12.0109,11.7706,21.3601,,,,,86.5628,8.8,LI1,315.5
316.0,5.8148,32.8004,,26.0,11.8053,11.5293,19.6456,,,,,85.0794,8.8,LI1,316.0
316.5,5.93927,32.0429,,26.0,11.5429,11.1141,17.9796,,,,,83.9591,8.8,LI1,316.5
317.0,5.91804,30.8693,,26.0,11.2861,10.7138,17.0891,,,,,91.9956,8.8,LI1,317.0
317.5,5.7382,29.9996,,26.0,11.0349,10.3279,16.2891,,,,,102.0434,8.8,LI1,317.5
318.0,5.51637,30.5263,,26.0,10.7893,9.9559,15.2303,,,,,103.5414,8.8,LI1,318.0
318.5,5.57084,31.4094,,26.0,10.5492,9.5974,14.819,,,,,106.3723,8.8,LI1,318.5
319.0,5.57351,32.4618,,26.0,10.3144,9.3288,14.4655,,,,,104.4825,8.8,LI1,319.0
319.5,5.45928,34.2837,,26.0,10.0849,9.1332,14.1204,,,,,97.9041,8.8,LI1,319.5
320.0,5.38395,35.6097,,26.0,9.9064,8.9418,13.7836,,,,,105.08,8.8,LI1,320.0
320.5,5.41462,36.2756,,26.0,9.8941,8.7543,13.4717,,,,,109.1115,8.8,LI1,320.5
321.0,5.20228,37.7073,,26.0,9.9133,8.7859,13.5931,,,,,109.0057,8.8,LI1,321.0
321.5,4.86835,39.54,,26.0,9.952,8.8696,13.7156,,,,,110.6264,8.8,LI1,321.5
322.0,4.38322,41.1239,,26.0,10.0772,8.954,13.8392,,,,,108.2034,8.8,LI1,322.0
322.5,4.02909,42.0322,,26.0,10.4183,9.3293,14.5713,,,,,107.4512,8.8,LI1,322.5
323.0,3.54636,41.9262,,26.0,10.771,9.7782,15.4271,,,,,109.9643,8.8,LI1,323.0
