DEPT,SP,GR,CALI,BITSIZE,MSFL,LL8,ILM,ILD,NPHI,RHOB,DT,MUDWGT,well_name,DEPTH
199.0,-58.84253,74.8122,16.8394,17.5,60.5045,,21.7444,46.0154,37.5976,2.4075,116.3788,8.7,AW1,199.0
199.5,-58.60666,74.6565,16.8389,17.5,60.4543,,22.0088,45.6862,38.0892,2.4037,139.79491,8.7,AW1,199.5
200.0,-58.37085,76.6324,16.8384,17.5,60.6603,,22.197,45.1445,38.1882,2.4071,139.7921,8.7,AW1,200.0
200.5,-58.13495,78.0858,16.8379,17.5,60.8382,,22.2045,44.2876,37.8804,2.3874,136.9776,8.7,AW1,200.5
201.0,-57.75424,76.594,16.8374,17.5,60.381,,21.9032,43.3384,36.6403,2.3903,135.239,8.7,AW1,201.0
201.5,-57.63315,76.6435,16.8369,17.5,59.7036,,21.5173,43.5426,35.5643,2.3932,130.0018,8.7,AW1,201.5
202.0,-57.31006,78.0103,16.8364,17.5,57.4412,,21.4698,43.7658,36.9801,2.3651,118.1938,8.7,AW1,202.0
202.5,-56.92435,77.7523,16.836,17.5,55.295,,21.5018,43.9827,38.1131,2.3421,100.7102,8.7,AW1,202.5
203.0,-56.20935,75.741,16.8355,17.5,53.7016,,21.5364,44.3161,39.0754,2.3548,119.206,8.7,AW1,203.0
203.5,-55.85876,74.6884,16.835,17.5,52.2651,,21.794,44.9878,38.8871,2.3425,113.6211,8.7,AW1,203.5
204.0,-55.71576,75.4342,16.8345,17.5,51.6421,,22.2427,45.4334,38.6478,2.3362,129.32581,8.7,AW1,204.0
204.5,-55.57288,76.5776,16.834,17.5,52.2553,,22.7844,45.8196,39.884,2.3354,135.21449,8.7,AW1,204.5
205.0,-55.42987,76.8592,16.8335,17.5,54.4352,,23.2172,46.1356,41.4124,2.3466,133.5963,8.7,AW1,205.0
205.5,-55.28687,77.3059,16.833,17.5,56.7609,,23.2981,46.388,39.7275,2.3299,124.3869,8.7,AW1,205.5
206.0,-54.98849,78.1614,16.8325,17.5,58.4284,,22.9702,46.537,38.5028,2.3304,108.0515,8.7,AW1,206.0
206.5,-54.6088,77.8145,16.832,17.5,59.41,,22.5828,46.6864,37.8616,2.3489,106.6883,8.7,AW1,206.5
207.0,-54.24408,75.6236,16.8315,17.5,58.0534,,22.4707,46.7292,38.5529,2.3505,113.2593,8.7,AW1,207.0
207.5,-53.90118,75.8289,16.831,17.5,56.5088,,22.4354,45.8125,38.9279,2.3339,113.5311,8.7,AW1,207.5
208.0,-53.5582,77.4423,16.8305,17.5,55.9212,,22.4556,45.2256,39.2961,2.3537,111.1374,8.7,AW1,208.0
208.5,-53.26019,78.0395,16.83,17.5,55.8926,,22.4391,44.8543,39.441,2.3977,106.3092,9.2,AW1,208.5
209.0,-53.04019,78.0675,16.8295,17.5,56.1752,,22.4495,44.1126,39.4684,2.4275,101.0466,9.2,AW1,209.0
209.5,-52.79181,79.1111,16.829,17.5,56.7171,,22.4535,43.2349,38.5577,2.3895,101.8785,9.2,AW1,209.5
210.0,-52.40121,80.2956,16.8285,17.5,57.5178,,22.3761,43.2742,37.7732,2.3962,103.6641,9.2,AW1,210.0
210.5,-51.59241,80.6131,16.8281,17.5,57.5511,,22.2271,43.3167,37.1961,2.4411,107.2039,9.2,AW1,210.5
211.0,-51.29993,81.1479,16.8276,17.5,54.9371,,22.113,43.3592,37.0471,2.4543,107.3093,9.2,AW1,211.0
211.5,-50.45602,80.5748,16.8271,17.5,53.1882,,22.0591,43.4017,37.027,2.4652,108.9426,9.2,AW1,211.5
212.0,-49.68671,78.9242,16.8266,17.5,52.2061,,21.9514,43.2264,37.543,2.4595,108.3625,9.2,AW1,212.0
212.5,-48.77393,77.1285,16.8261,17.5,51.7184,,21.8017,42.8128,38.8968,2.4425,103.4295,9.2,AW1,212.5
213.0,-48.29703,76.4171,16.8256,17.5,51.4211,,21.4576,42.4031,39.0453,2.4529,102.6709,9.2,AW1,213.0
213.5,-47.98474,76.0821,16.8251,17.5,50.8069,,21.3182,42.2988,38.9528,2.4571,105.688,9.2,AW1,213.5
214.0,-47.67255,75.8969,16.8246,17.5,49.9944,,21.3015,42.937,39.1183,2.4646,110.6553,9.2,AW1,214.0
214.5,-47.49194,76.5573,16.8241,17.5,49.3465,,21.6455,43.7636,39.5219,2.4795,114.1359,9.2,AW1,214.5
215.0,-47.13834,77.4829,16.8236,17.5,49.4068,,22.1923,44.5003,39.4344,2.4891,114.1779,9.2,AW1,215.0
215.5,-46.63953,76.933,16.8231,17.5,50.0357,,22.4295,44.5888,39.7214,2.4906,108.7699,9.2,AW1,215.5
216.0,-46.14075,76.4134,16.8226,17.5,49.9189,,22.4792,44.6776,39.8579,2.491,104.2164,9.2,AW1,216.0
216.5,-45.64194,77.7295,16.8221,17.5,49.7236,,22.4714,44.7665,39.2791,2.4915,101.2286,9.2,AW1,216.5
217.0,-45.44675,78.9845,16.8216,17.5,49.6261,,22.5621,45.0929,38.2057,2.4763,105.4045,9.2,AW1,217.0
217.5,-45.41415,79.0576,16.8211,17.5,49.5288,,22.5921,45.5135,37.1368,2.4861,104.8829,9.2,AW1,217.5
218.0,-45.38147,77.891,16.8206,17.5,49.4317,,22.6363,45.9381,36.9764,2.4839,109.0832,9.2,AW1,218.0
218.5,-45.12146,76.7558,16.8202,17.5,49.828,,22.6486,45.8213,37.7552,2.4748,114.536,9.2,AW1,218.5
219.0,-44.84116,75.4257,16.8197,17.5,50.375,,22.4595,44.922,40.4239,2.4705,100.3087,9.2,AW1,219.0
219.5,-45.59537,74.3755,16.8192,17.5,50.928,,22.1102,44.0404,42.9705,2.4395,99.2668,9.2,AW1,219.5
220.0,-44.95865,74.0767,16.8187,17.5,51.487,,21.5675,42.3668,44.3729,2.4693,100.4175,9.2,AW1,220.0
220.5,-44.3219,73.6388,16.8182,17.5,50.5093,,20.8343,40.5858,43.1548,2.5207,105.6604,9.2,AW1,220.5
221.0,-43.68518,72.4777,16.8177,17.5,48.2096,,20.2664,40.0128,41.4361,2.5269,112.9427,9.2,AW1,221.0
221.5,-42.73529,71.7184,16.8172,17.5,46.6126,,19.9193,40.3892,40.2764,2.5291,119.0298,9.2,AW1,221.5
222.0,-42.37027,72.7985,16.8167,17.5,46.1985,,20.1607,40.3029,39.3882,2.5475,119.786,9.2,AW1,222.0
222.5,-42.00528,73.9094,16.8162,17.5,45.8424,,20.6171,40.1045,39.2837,2.5436,115.6783,9.2,AW1,222.5
223.0,-41.84549,74.169,16.8157,17.5,45.9391,,20.9639,40.3751,40.3394,2.5319,106.7118,9.2,AW1,223.0
223.5,-41.62238,73.6076,16.8152,17.5,46.7875,,21.2067,40.03,40.4958,2.5242,101.493,9.2,AW1,223.5
224.0,-41.33658,73.13,16.8147,17.5,49.1007,,21.1355,40.181,40.1886,2.4959,98.3361,9.2,AW1,224.0
224.5,-41.12589,72.8941,16.8142,17.5,51.7111,,20.8949,40.5999,39.1437,2.4559,99.3419,9.2,AW1,224.5
225.0,-40.69489,71.6962,16.8137,17.5,53.2296,,20.6768,42.3814,40.4239,2.4072,109.9373,9.2,AW1,225.0
225.5,-40.20309,70.0168,16.8132,17.5,53.0952,,20.9395,44.7955,41.895,2.3684,122.6629,9.2,AW1,225.5
226.0,-39.746,68.375,16.8127,17.5,52.7326,,21.922,45.0075,44.212,2.3231,126.6733,9.2,AW1,226.0
226.5,-39.32462,67.8514,16.8123,17.5,52.7693,,22.7137,45.2204,47.3181,2.2905,118.5939,9.2,AW1,226.5
227.0,-39.11441,67.4865,16.8118,17.5,54.1761,,22.8138,44.6477,49.4486,2.2927,108.1882,9.2,AW1,227.0
227.5,-39.11072,67.9654,16.8113,17.5,57.7685,,22.4673,43.4173,48.9663,2.3504,100.401,9.2,AW1,227.5
228.0,-39.09473,68.4758,16.8108,17.5,58.0257,,22.0664,42.482,47.0732,2.4219,104.2895,9.2,AW1,228.0
228.5,-39.07263,68.0835,16.8103,17.5,56.1299,,21.7062,42.4768,46.0623,2.4091,119.0748,9.2,AW1,228.5
229.0,-39.05054,67.0042,16.8098,17.5,53.5595,,21.5629,42.2397,46.763,2.3726,105.2534,9.2,AW1,229.0
229.5,-39.01102,66.4401,16.8096,17.5,50.9695,,21.41,42.0994,48.1111,2.313,97.4465,9.2,AW1,229.5
230.0,-38.67773,66.7022,16.8095,17.5,48.8309,,21.1579,41.9644,49.2405,2.2349,98.0103,9.2,AW1,230.0
230.5,-38.34433,66.737,16.8095,17.5,48.2032,,20.8289,41.8298,50.1978,2.2207,98.9693,9.2,AW1,230.5
231.0,-38.01093,65.4764,16.8095,17.5,47.3497,,20.5374,41.6956,50.8951,2.2543,102.5352,9.2,AW1,231.0
231.5,-37.67764,65.0513,16.8095,17.5,46.6341,,20.7113,41.5618,51.0174,2.346,106.9426,9.2,AW1,231.5
232.0,-37.34424,65.8334,16.8095,17.5,47.7357,,21.0555,41.4285,49.168,2.4444,110.7795,9.2,AW1,232.0
232.5,-37.01083,66.8322,16.8095,17.5,50.1456,,21.4268,41.6172,47.5879,2.4662,114.8574,9.2,AW1,232.5
233.0,-36.67834,67.1261,16.8095,17.5,52.5413,,21.626,41.8461,47.1108,2.4201,117.7383,9.2,AW1,233.0
233.5,-36.40634,66.0437,16.8095,17.5,54.1346,,21.5839,42.0763,47.8806,2.4068,110.9835,9.2,AW1,233.5
234.0,-36.13425,65.2537,16.8095,17.5,52.5844,,21.2329,42.3077,49.2145,2.3921,102.1234,9.2,AW1,234.0
234.5,-35.86227,66.5831,16.8095,17.5,50.2779,,20.8867,42.4987,49.6123,2.3919,100.5469,9.2,AW1,234.5
235.0,-35.59015,67.7074,16.8095,17.5,48.0734,,20.6314,42.6731,50.3299,2.3856,102.6653,9.2,AW1,235.0
235.5,-35.31815,67.2755,16.8095,17.5,46.613,,20.4287,42.3556,51.9276,2.3689,101.4185,9.2,AW1,235.5
236.0,-34.99127,67.0618,16.8095,17.5,45.048,,20.3983,42.5254,53.4062,2.3183,104.1445,9.2,AW1,236.0
236.5,-34.65225,67.2369,16.8095,17.5,44.0852,,20.4083,42.6959,54.7358,2.2654,109.3093,9.2,AW1,236.5
237.0,-34.31317,68.4074,16.8095,17.5,46.6166,,20.4525,42.8671,55.7153,2.2425,111.8366,9.2,AW1,237.0
237.5,-34.04977,70.2828,16.8095,17.5,47.7972,,20.5855,43.039,56.9573,2.1943,117.5206,9.2,AW1,237.5
238.0,-33.91098,70.7212,16.8095,17.5,48.3206,,20.5029,43.0727,57.9548,2.1746,139.5249,9.2,AW1,238.0
238.5,-33.77737,70.071,16.8095,17.5,47.733,,20.3687,42.4275,56.6086,2.2234,139.58749,9.2,AW1,238.5
239.0,-33.49539,68.3135,16.8094,17.5,45.9063,,19.8936,41.4961,54.649,2.2631,109.1559,9.2,AW1,239.0
239.5,-33.28589,66.4638,16.8094,17.5,43.876,,19.3059,40.5625,53.8455,2.2785,105.8026,9.2,AW1,239.5
240.0,-33.07639,64.8055,16.8094,17.5,41.2134,,18.5264,39.6499,55.0056,2.2206,110.4444,9.2,AW1,240.0
240.5,-32.86688,63.6373,16.8094,17.5,40.0699,,18.0259,38.7578,56.3477,2.1467,115.59,9.2,AW1,240.5
241.0,-32.65741,62.8934,16.8094,17.5,39.7788,,18.0706,38.6959,56.5593,2.1361,131.8813,9.2,AW1,241.0
241.5,-32.44791,62.4238,16.8094,17.5,39.4898,,18.5992,38.3404,56.0486,2.1976,138.8226,9.2,AW1,241.5
242.0,-32.11542,62.3599,16.8094,17.5,39.6453,,19.1367,38.8608,56.6055,2.227,128.5164,9.2,AW1,242.0
242.5,-31.75131,62.6672,16.8094,17.5,40.485,,19.5968,39.3729,57.4136,2.2639,117.3456,9.2,AW1,242.5
243.0,-31.33191,63.8537,16.8094,17.5,41.3425,,19.6697,39.9117,56.2926,2.2778,105.602,9.2,AW1,243.0
243.5,-30.90552,63.7342,16.8094,17.5,42.2181,,19.9313,40.5944,56.7831,2.2444,99.2625,9.2,AW1,243.5
244.0,-30.47913,61.8869,16.8094,17.5,43.1123,,20.2565,41.7574,57.9636,2.1943,103.6652,9.2,AW1,244.0
244.5,-30.0527,60.3772,16.8094,17.5,44.0254,,20.587,43.2016,58.2435,2.2295,110.1067,9.2,AW1,244.5
245.0,-29.6264,60.0002,16.8094,17.5,45.0204,,21.12,43.7921,57.694,2.1093,107.113,9.2,AW1,245.0
245.5,-29.37881,60.4421,16.8094,17.5,46.0973,,21.6597,44.3906,58.4901,1.9987,107.2667,9.2,AW1,245.5
246.0,-29.18082,62.1596,16.8094,17.5,47.1999,,22.1701,44.9973,59.891,1.9988,105.2961,9.2,AW1,246.0
246.5,-28.94662,64.0945,16.8094,17.5,48.329,,22.5422,45.6123,59.8706,1.9989,101.4454,9.2,AW1,246.5
247.0,-28.68124,66.867,16.8094,17.5,49.4155,,22.4955,45.8507,59.8502,1.9991,101.5349,9.2,AW1,247.0
247.5,-28.41583,68.6,16.8094,17.5,50.4601,,22.186,45.6494,59.8297,2.1034,98.8874,9.2,AW1,247.5
248.0,-28.15045,69.7875,16.8093,17.5,49.9669,,21.7492,45.4489,59.701,2.2366,97.9927,9.2,AW1,248.0
248.5,-28.01535,69.4159,16.8093,17.5,47.661,,21.3531,44.6847,58.9167,2.3138,100.9673,9.2,AW1,248.5
249.0,-27.98465,67.8599,16.8093,17.5,46.1083,,21.1518,43.3397,58.4009,2.3268,104.1562,9.2,AW1,249.0
249.5,-27.98825,66.5822,16.8093,17.5,46.0448,,20.8621,41.2805,58.3133,2.3394,106.5414,9.2,AW1,249.5
250.0,-28.18985,65.9778,16.8093,17.5,47.8711,,20.0406,38.5025,59.3088,2.3662,101.921,9.2,AW1,250.0
250.5,-28.06827,65.9254,16.8093,17.5,47.8314,,19.2514,37.3982,58.4381,2.3552,104.0381,9.2,AW1,250.5
251.0,-27.93155,66.3228,16.81,17.5,45.1923,,18.5524,36.686,56.543,2.3635,114.2938,9.2,AW1,251.0
251.5,-27.31406,66.785,16.8107,17.5,42.6399,,18.1852,36.3808,54.924,2.358,119.7255,9.2,AW1,251.5
252.0,-26.80026,67.5288,16.8115,17.5,40.5069,,18.2966,36.8349,53.7752,2.3606,120.1665,9.2,AW1,252.0
252.5,-26.28888,68.0753,16.8122,17.5,39.2051,,18.5132,37.2947,52.8316,2.3659,121.4408,9.2,AW1,252.5
253.0,-25.33527,67.8531,16.8129,17.5,39.7585,,18.9405,37.1771,52.4798,2.3752,115.8572,9.2,AW1,253.0
253.5,-24.20236,66.6999,16.8136,17.5,40.3198,,19.1661,36.5407,51.8733,2.4049,110.2359,9.2,AW1,253.5
254.0,-23.56958,65.2923,16.8144,17.5,40.8889,,19.1447,36.2266,51.3406,2.4104,111.2138,9.2,AW1,254.0
254.5,-22.98727,63.4585,16.8151,17.5,41.1446,,19.0674,36.4521,51.0833,2.395,108.9659,9.2,AW1,254.5
255.0,-22.36508,62.1667,16.8158,17.5,40.2223,,18.9625,37.1841,51.696,2.3445,107.1336,9.2,AW1,255.0
255.5,-22.0629,62.1739,16.8165,17.5,39.3207,,18.9962,37.9308,53.6706,2.2865,111.8312,9.2,AW1,255.5
256.0,-21.7793,62.8273,16.8173,17.5,39.0801,,19.5998,38.4749,55.6839,2.2087,118.2707,9.2,AW1,256.0
256.5,-21.53,62.5091,16.818,17.5,39.2241,,19.7862,38.7607,55.9491,2.1477,119.1601,9.2,AW1,256.5
257.0,-21.1911,62.0333,16.8187,17.5,39.6305,,20.3784,39.0807,55.6906,2.1016,111.9948,9.2,AW1,257.0
257.5,-20.57538,62.8247,16.8195,17.5,40.8045,,21.0211,39.781,56.0748,2.0898,105.3985,9.2,AW1,257.5
258.0,-20.01569,64.4628,16.8202,17.5,44.4014,,21.3652,40.4938,57.332,2.0698,98.8401,9.2,AW1,258.0
258.5,-19.82199,65.8629,16.8209,17.5,48.2989,,21.6715,41.2193,58.2677,2.0941,93.8044,9.2,AW1,258.5
259.0,-19.95071,67.0004,16.8216,17.5,49.2143,,21.678,41.2132,57.4186,2.1225,93.6204,9.2,AW1,259.0
259.5,-20.0856,67.5712,16.8224,17.5,49.1231,,21.5823,40.9787,56.9894,2.1271,100.9415,9.2,AW1,259.5
260.0,-20.22052,66.8442,16.8231,17.5,47.9264,,21.2951,40.7456,56.2211,2.123,101.7206,9.2,AW1,260.0
260.5,-20.35541,64.8051,16.8238,17.5,47.6133,,20.8964,40.0096,56.9299,2.1306,101.9304,9.2,AW1,260.5
261.0,-20.49033,63.3849,16.8245,17.5,45.542,,20.5997,39.2327,57.1487,2.143,103.0706,9.2,AW1,261.0
261.5,-20.46112,63.8498,16.8253,17.5,43.371,,20.5824,38.4709,57.0294,2.1545,103.2035,9.2,AW1,261.5
262.0,-20.39703,64.8665,16.826,17.5,41.8941,,20.937,38.4343,57.1342,2.1744,103.6488,9.2,AW1,262.0
262.5,-20.33282,66.0685,16.8267,17.5,40.6885,,21.3812,38.8474,58.4869,2.192,103.9843,9.2,AW1,262.5
263.0,-20.25381,66.5257,16.8275,17.5,42.2809,,21.9252,39.265,59.564,2.1961,102.7266,9.2,AW1,263.0
263.5,-19.95795,65.3936,16.8282,17.5,43.9357,,22.3723,39.687,58.5371,2.2019,100.2309,9.2,AW1,263.5
264.0,-19.79535,63.9464,16.8289,17.5,46.1619,,22.5733,40.6567,58.5748,2.2052,98.5839,9.2,AW1,264.0
264.5,-19.78394,63.5171,16.8296,17.5,48.7409,,22.6826,42.1072,58.0105,2.1794,98.4014,9.2,AW1,264.5
265.0,-20.16354,64.4998,16.8304,17.5,49.956,,22.6939,43.347,56.2885,2.1809,99.3549,9.2,AW1,265.0
265.5,-20.62106,64.9754,16.8311,17.5,49.6786,,22.8033,43.5057,55.553,2.2365,98.6309,9.2,AW1,265.5
266.0,-20.99936,65.3771,16.8318,17.5,49.3094,,23.0956,43.6649,54.388,2.2965,99.9114,9.2,AW1,266.0
266.5,-21.20996,65.5033,16.8325,17.5,49.3117,,23.3665,43.8247,53.2165,2.2902,104.5321,9.2,AW1,266.5
267.0,-21.42056,64.8157,16.8333,17.5,49.3141,,23.5799,43.9692,53.0728,2.3105,105.1314,9.2,AW1,267.0
267.5,-21.63116,63.8152,16.834,17.5,49.3164,,23.5718,43.8256,52.6535,2.3416,104.7112,9.2,AW1,267.5
268.0,-21.84167,63.8335,16.8347,17.5,48.9283,,23.7736,43.6825,52.1007,2.3186,103.4868,9.2,AW1,268.0
268.5,-22.05228,64.4297,16.8355,17.5,46.2812,,23.9763,43.5399,53.1448,2.2823,101.1701,9.2,AW1,268.5
269.0,-22.20438,64.4117,16.8362,17.5,44.307,,23.8375,42.9551,54.1274,2.272,99.5343,9.2,AW1,269.0
269.5,-22.29108,63.9157,16.8369,17.5,43.1898,,23.452,42.2795,55.0438,2.2726,98.9088,9.2,AW1,269.5
270.0,-22.37787,64.6752,16.8376,17.5,43.5658,,22.8578,41.6146,56.3112,2.2827,101.6045,9.2,AW1,270.0
270.5,-22.46457,65.3219,16.8384,17.5,42.6086,,22.3296,40.9601,56.817,2.294,106.6423,9.2,AW1,270.5
271.0,-22.55136,64.7176,16.8391,17.5,41.9961,,22.2265,40.3667,55.1023,2.3137,103.7191,9.2,AW1,271.0
271.5,-22.61258,63.7703,16.8398,17.5,42.2808,,22.4852,40.9,52.9901,2.3252,100.0185,9.2,AW1,271.5
272.0,-22.6449,63.922,16.8406,17.5,42.9311,,22.9375,41.4404,53.1309,2.3371,99.7784,9.2,AW1,272.0
272.5,-22.67719,65.3887,16.8413,17.5,44.6021,,23.3335,41.9878,55.3226,2.3333,98.3496,9.2,AW1,272.5
273.0,-22.7095,66.6158,16.842,17.5,46.3381,,23.4268,42.8857,57.6568,2.2992,96.7018,9.2,AW1,273.0
273.5,-22.4223,65.7035,16.8427,17.5,48.1417,,23.3605,43.8049,58.5176,2.2941,98.1611,9.2,AW1,273.5
274.0,-22.0495,64.9053,16.8435,17.5,49.9966,,23.0941,43.5548,57.6232,2.3183,100.1675,9.2,AW1,274.0
274.5,-21.91989,66.0904,16.8442,17.5,50.8968,,22.6065,42.469,58.1592,2.3347,101.7685,9.2,AW1,274.5
275.0,-21.716,67.2221,16.8449,17.5,51.0554,,21.81,40.6087,57.5621,2.3498,103.8914,9.2,AW1,275.0
275.5,-21.56259,67.821,16.8456,17.5,50.7128,,20.8462,39.6289,55.1252,2.3746,104.7358,9.2,AW1,275.5
276.0,-21.4079,65.7568,16.8464,17.5,46.7558,,20.4512,38.6728,55.5012,2.3569,105.993,9.2,AW1,276.0
276.5,-21.2532,63.6945,16.8471,17.5,44.0471,,20.1393,37.7397,55.886,2.3114,107.8455,9.2,AW1,276.5
277.0,-20.93301,62.701,16.8478,17.5,43.3076,,19.8322,36.5914,56.2441,2.2836,111.6394,9.2,AW1,277.0
277.5,-20.74231,63.5802,16.8486,17.5,43.5702,,19.6306,35.1205,56.7096,2.2622,106.2884,9.2,AW1,277.5
278.0,-20.69333,65.54,16.8493,17.5,43.6866,,19.2714,34.6804,56.7326,2.2459,104.8475,9.2,AW1,278.0
278.5,-20.58313,67.0043,16.85,17.5,43.443,,18.8431,34.5805,55.8227,2.2537,104.9564,9.2,AW1,278.5
279.0,-20.11743,67.9119,16.8507,17.5,42.6987,,18.4999,34.8316,55.8078,2.2942,108.8541,9.2,AW1,279.0
279.5,-19.93912,68.1784,16.8515,17.5,42.5822,,18.2721,35.1772,57.5208,2.3347,115.2646,9.2,AW1,279.5
280.0,-19.99274,67.7627,16.8522,17.5,43.158,,18.0282,34.8957,59.842,2.3658,116.9377,9.2,AW1,280.0
280.5,-20.09323,67.385,16.8529,17.5,44.2062,,17.8297,34.2879,59.8616,2.3547,115.6357,9.2,AW1,280.5
281.0,-20.19373,68.6286,16.8536,17.5,45.6011,,17.7466,33.3138,59.8516,2.3542,115.0801,9.2,AW1,281.0
281.5,-20.36285,69.1822,16.8544,17.5,46.8908,,17.6162,32.7542,59.8416,2.343,115.533,9.2,AW1,281.5
282.0,-20.50793,67.8655,16.8551,17.5,47.4799,,17.5241,32.8484,56.3365,2.3031,116.9543,9.2,AW1,282.0
282.5,-20.65024,67.9186,16.8558,17.5,48.7255,,17.4706,32.9582,52.1586,2.2824,115.6202,9.2,AW1,282.5
283.0,-20.39346,69.2578,16.8566,17.5,48.7291,,17.5066,33.8032,52.2189,2.2713,111.0781,9.2,AW1,283.0
283.5,-20.02106,70.3929,16.8573,17.5,48.0483,,17.7271,34.8059,54.4795,2.2643,111.5951,9.2,AW1,283.5
284.0,-19.70496,71.3687,16.858,17.5,46.8479,,18.0679,35.3422,55.0886,2.2926,110.7218,9.2,AW1,284.0
284.5,-19.28326,71.8263,16.8587,17.5,47.0704,,18.3785,35.5147,56.4753,2.3348,108.9791,9.2,AW1,284.5
285.0,-18.73785,71.2588,16.8595,17.5,48.6664,,18.7124,35.7259,58.2475,2.3473,108.2998,9.2,AW1,285.0
285.5,-18.37198,70.8036,16.8602,17.5,51.0191,,18.7763,36.0497,59.2632,2.3328,107.7314,9.2,AW1,285.5
286.0,-18.10046,70.6911,16.8609,17.5,52.6328,,18.8177,36.4763,59.6743,2.3069,111.267,9.2,AW1,286.0
286.5,-17.82907,70.8765,16.8616,17.5,53.3048,,18.8482,36.9079,59.9573,2.2738,113.94,9.2,AW1,286.5
287.0,-17.55768,70.4346,16.8624,17.5,53.3205,,18.8859,37.1019,59.4718,2.2487,115.9633,9.2,AW1,287.0
287.5,-17.28629,68.9445,16.8631,17.5,53.9203,,18.767,36.7759,59.5081,2.2489,112.1385,9.2,AW1,287.5
288.0,-17.01489,67.2233,16.8638,17.5,54.1833,,18.538,36.2011,59.7977,2.2692,107.5956,9.2,AW1,288.0
288.5,-16.74829,66.4546,16.8646,17.5,54.0121,,18.3021,35.5616,59.7969,2.3086,109.8198,9.2,AW1,288.5
289.0,-16.51669,66.3213,16.8653,17.5,53.4195,,18.1083,35.1619,59.7962,2.327,113.8058,9.2,AW1,289.0
289.5,-16.2851,66.8005,16.866,17.5,53.5798,,18.1413,34.7715,59.7955,2.3295,112.3403,9.2,AW1,289.5
290.0,-16.0535,67.074,16.8667,17.5,53.7613,,18.2889,34.7242,59.7947,2.3196,110.2968,9.2,AW1,290.0
290.5,-15.82181,66.359,16.8675,17.5,53.508,,18.384,34.8072,59.794,2.2843,107.6795,9.2,AW1,290.5
291.0,-15.59021,65.4757,16.8682,17.5,53.7373,,18.3747,35.0327,59.7933,2.283,106.6915,9.2,AW1,291.0
291.5,-15.3696,66.0305,16.8689,17.5,53.7648,,18.3719,35.3058,59.7925,2.2969,107.534,9.2,AW1,291.5
292.0,-15.36401,67.6532,16.8696,17.5,54.0577,,18.4436,35.8337,59.7712,2.3069,114.0648,9.2,AW1,292.0
292.5,-15.28891,69.3337,16.8704,17.5,54.6702,,18.5146,36.3694,58.4431,2.3251,115.0518,9.2,AW1,292.5
293.0,-15.21381,69.5309,16.8711,17.5,55.4349,,18.608,36.8371,57.5787,2.3601,114.199,9.2,AW1,293.0
293.5,-15.12042,68.5088,16.8718,17.5,55.8886,,18.7993,37.3393,57.2805,2.3689,112.7921,9.2,AW1,293.5
294.0,-15.02551,68.0563,16.8726,17.5,55.8752,,18.9664,37.4717,57.5978,2.3735,109.0223,9.2,AW1,294.0
294.5,-14.92142,69.317,16.8733,17.5,55.4307,,19.0171,37.0216,58.1747,2.3484,106.7996,9.2,AW1,294.5
295.0,-14.53143,71.441,16.8727,17.5,54.2723,,18.9331,36.7345,58.7229,2.322,106.1341,9.2,AW1,295.0
295.5,-14.28824,72.872,16.8717,17.5,52.7179,,18.8487,36.5962,59.2406,2.2979,105.5395,9.2,AW1,295.5
296.0,-14.09103,72.0205,16.8708,17.5,51.6018,,18.7493,36.267,57.7224,2.2709,104.7623,9.2,AW1,296.0
296.5,-13.89392,70.2691,16.8699,17.5,50.8794,,18.5967,35.9408,56.2104,2.2425,103.4523,9.2,AW1,296.5
297.0,-13.96634,70.0467,16.869,17.5,50.479,,18.4497,35.7013,55.139,2.241,102.7435,9.2,AW1,297.0
297.5,-14.05295,71.1829,16.8681,17.5,49.3764,,18.2367,35.5535,55.455,2.2757,103.6903,9.2,AW1,297.5
298.0,-14.19525,72.812,16.8672,17.5,47.791,,18.2267,35.5834,54.8004,2.3155,107.9448,9.2,AW1,298.0
298.5,-14.28006,74.6289,16.8663,17.5,46.3411,,18.2868,35.7471,55.0717,2.3257,110.5199,9.2,AW1,298.5
299.0,-14.23303,74.6583,16.8654,17.5,45.5541,,18.5275,35.9117,55.8102,2.3022,111.8383,9.2,AW1,299.0
299.5,-14.19025,72.6217,16.8644,17.5,46.0224,,18.8091,36.0273,55.6954,2.2947,114.045,9.2,AW1,299.5
300.0,-14.23285,70.3049,16.8635,17.5,47.6827,,19.066,36.0925,53.929,2.2886,108.8393,9.2,AW1,300.0
300.5,-14.30127,68.1491,16.8626,17.5,49.5119,,19.2393,36.4129,51.1599,2.2921,104.5494,9.2,AW1,300.5
301.0,-14.35745,66.906,16.8617,17.5,50.842,,19.3269,36.7892,50.4299,2.2993,101.6968,9.2,AW1,301.0
301.5,-14.28168,66.6025,16.8608,17.5,51.8804,,19.0968,37.0267,51.8409,2.3202,102.4181,9.2,AW1,301.5
302.0,-14.20587,66.8646,16.8599,17.5,52.0364,,18.8714,37.0787,54.039,2.3219,106.1908,9.2,AW1,302.0
302.5,-14.13007,67.3661,16.859,17.5,51.0432,,18.5212,37.1307,56.3812,2.3047,110.0314,9.2,AW1,302.5
303.0,-14.05426,66.8414,16.8581,17.5,49.7254,,18.2521,36.1556,57.2797,2.2644,112.2983,9.2,AW1,303.0
303.5,-13.71689,64.0939,16.8571,17.5,48.8529,,18.1978,35.3074,58.2357,2.2845,112.7543,9.2,AW1,303.5
